 format: day,hour,forecast,value  location:60_127 Start : 20150101 
 6,2300,+16,45.000000 
 6,2300,+19,50.000000 
 6,2300,+22,50.000000 
 6,2300,+25,45.000000 
 6,2300,+28,35.000000 
 6,2300,+31,35.000000 
 6,2300,+34,40.000000 
 6,2300,+37,45.000000 
 6,2300,+40,50.000000 
 6,2300,+43,60.000000 
 6,2300,+46,60.000000 
 6,2300,+49,50.000000 
 6,2300,+52,40.000000 
 6,2300,+55,40.000000 
 6,2300,+58,50.000000 
 6,2300,+61,55.000000 
 6,2300,+64,60.000000 
 7,0200,+4,25.000000 
 7,0200,+7,30.000000 
 7,0200,+10,40.000000 
 7,0200,+13,45.000000 
 7,0200,+16,50.000000 
 7,0200,+19,50.000000 
 7,0200,+22,45.000000 
 7,0200,+25,35.000000 
 7,0200,+28,35.000000 
 7,0200,+31,40.000000 
 7,0200,+34,45.000000 
 7,0200,+37,50.000000 
 7,0200,+40,60.000000 
 7,0200,+43,60.000000 
 7,0200,+46,50.000000 
 7,0200,+49,40.000000 
 7,0200,+52,40.000000 
 7,0200,+55,50.000000 
 7,0200,+58,55.000000 
 7,0200,+61,60.000000 
 7,0500,+4,30.000000 
 7,0500,+7,40.000000 
 7,0500,+10,45.000000 
 7,0500,+13,50.000000 
 7,0500,+16,50.000000 
 7,0500,+19,45.000000 
 7,0500,+22,35.000000 
 7,0500,+25,35.000000 
 7,0500,+28,40.000000 
 7,0500,+31,45.000000 
 7,0500,+34,50.000000 
 7,0500,+37,60.000000 
 7,0500,+40,60.000000 
